Age,Gender,Total_Spent,Quantity,Channel,Category,Cluster,Avg_Price,Loyal_Customer
54,Female,320.99,1,In-Store,Beauty,4,320.99,0
31,Female,218.64,1,Online,Clothing,1,218.64,0
47,Male,59.34,2,In-Store,Accessories,4,29.67,0
41,Female,465.62,1,In-Store,Electronics,4,465.62,0
18,Female,138.32,4,Mobile App,Beauty,2,34.58,0
42,Female,659.51,1,Phone,Accessories,0,659.51,1
49,Female,609.91,4,In-Store,Electronics,2,152.4775,1
30,Female,240.69,1,Online,Beauty,1,240.69,0
46,Male,114.32,3,In-Store,Accessories,4,38.10666666666666,0
28,Male,292.72,1,Mobile App,Accessories,1,292.72,0
18,Male,393.84,1,Mobile App,Accessories,1,393.84,0
26,Male,383.83,2,In-Store,Footwear,1,191.915,0
49,Female,148.9,1,Online,Footwear,4,148.9,0
52,Female,599.81,2,Phone,Footwear,4,299.905,1
24,Female,119.73,2,In-Store,Accessories,1,59.865,0
23,Female,372.78,1,Mobile App,Accessories,1,372.78,0
39,Male,196.92,4,In-Store,Outerwear,2,49.23,0
47,Male,595.33,1,Mobile App,Footwear,0,595.33,0
25,Female,1209.66,2,Mobile App,Electronics,0,604.83,1
26,Female,317.85,2,In-Store,Beauty,1,158.925,0
24,Female,128.51,2,Online,Clothing,1,64.255,0
34,Female,840.94,1,Online,Clothing,0,840.94,1
18,Male,780.84,1,Online,Clothing,0,780.84,1
28,Male,499.64,2,Online,Outerwear,1,249.82,0
23,Male,595.24,1,Mobile App,Electronics,0,595.24,0
18,Female,113.3,1,Mobile App,Clothing,1,113.3,0
52,Female,1197.12,2,In-Store,Accessories,0,598.56,1
22,Female,123.65,2,In-Store,Electronics,1,61.825,0
29,Female,595.52,1,Online,Accessories,0,595.52,0
36,Female,176.61,1,Online,Clothing,4,176.61,0
24,Male,703.44,1,Phone,Clothing,0,703.44,1
51,Female,545.37,1,Online,Footwear,4,545.37,0
35,Female,695.99,1,Online,Accessories,0,695.99,1
36,Female,151.66,1,In-Store,Footwear,1,151.66,0
58,Female,206.79,5,Online,Accessories,2,41.358,0
31,Female,282.07,2,Phone,Accessories,1,141.035,0
36,Male,150.53,1,Phone,Accessories,4,150.53,0
20,Male,739.07,1,In-Store,Clothing,0,739.07,1
46,Female,784.56,2,Phone,Accessories,0,392.28,1
18,Male,1131.85,1,Mobile App,Electronics,3,1131.85,1
47,Male,486.83,3,Online,Footwear,2,162.27666666666667,0
21,Male,389.06,4,In-Store,Electronics,2,97.265,0
29,Male,131.98,2,In-Store,Outerwear,1,65.99,0
39,Male,281.23,1,In-Store,Electronics,4,281.23,0
29,Female,299.54,3,In-Store,Accessories,2,99.84666666666668,0
67,Female,826.8,4,Mobile App,Beauty,2,206.7,1
25,Female,861.13,2,Mobile App,Clothing,0,430.565,1
25,Male,1276.01,2,In-Store,Footwear,0,638.005,1
28,Female,657.36,1,In-Store,Accessories,0,657.36,1
34,Male,232.78,1,Phone,Electronics,1,232.78,0
35,Female,414.49,2,In-Store,Accessories,4,207.245,0
37,Male,219.84,4,Online,Accessories,2,54.96,0
35,Male,407.73,2,Mobile App,Footwear,1,203.865,0
28,Female,689.77,3,Online,Clothing,2,229.92333333333332,1
42,Female,303.9,1,Online,Accessories,4,303.9,0
39,Male,1225.4,1,Online,Outerwear,3,1225.4,1
18,Female,444.32,2,In-Store,Accessories,1,222.16,0
38,Male,559.53,1,Online,Accessories,0,559.53,0
30,Male,462.89,2,Phone,Clothing,1,231.445,0
35,Female,356.74,1,Online,Clothing,1,356.74,0
34,Male,386.98,3,In-Store,Accessories,2,128.99333333333334,0
48,Male,716.03,3,Phone,Electronics,2,238.67666666666665,1
31,Female,870.05,1,Phone,Footwear,0,870.05,1
34,Male,831.58,1,Online,Beauty,0,831.58,1
27,Female,519.81,2,Phone,Accessories,1,259.905,0
41,Female,58.4,5,Phone,Footwear,2,11.68,0
30,Female,451.26,2,Phone,Media,1,225.63,0
18,Female,360.42,1,Phone,Accessories,1,360.42,0
26,Male,447.87,1,Mobile App,Outerwear,1,447.87,0
55,Female,278.78,1,In-Store,Clothing,4,278.78,0
33,Female,926.34,1,Phone,Electronics,0,926.34,1
19,Female,445.94,3,In-Store,Beauty,2,148.64666666666668,0
42,Male,322.44,3,Online,Accessories,2,107.48,0
31,Male,305.92,1,Phone,Electronics,1,305.92,0
43,Male,314.41,1,In-Store,Beauty,4,314.41,0
34,Male,309.04,1,Online,Footwear,1,309.04,0
42,Male,1301.35,4,Online,Electronics,2,325.3375,1
30,Male,137.49,2,In-Store,Bags,1,68.745,0
30,Male,1070.42,2,In-Store,Beauty,0,535.21,1
24,Female,401.22,1,In-Store,Clothing,1,401.22,0
41,Male,342.78,2,Phone,Footwear,4,171.39,0
28,Male,837.08,1,In-Store,Accessories,0,837.08,1
55,Male,743.74,1,Online,Accessories,0,743.74,1
45,Male,690.62,2,Online,Accessories,4,345.31,1
38,Male,496.34,2,Phone,Accessories,4,248.17,0
29,Female,698.51,1,In-Store,Bags,0,698.51,1
18,Male,1293.53,1,Phone,Outerwear,3,1293.53,1
31,Female,259.3,1,Mobile App,Bags,1,259.3,0
31,Male,247.46,1,Mobile App,Outerwear,1,247.46,0
22,Female,515.53,2,Phone,Accessories,1,257.765,0
44,Male,368.41,4,In-Store,Accessories,2,92.1025,0
26,Male,225.04,1,Online,Footwear,1,225.04,0
23,Female,368.22,1,Online,Accessories,1,368.22,0
18,Male,614.04,1,Mobile App,Electronics,1,614.04,0
30,Male,571.16,2,Phone,Beauty,1,285.58,0
48,Male,122.61,1,In-Store,Footwear,4,122.61,0
44,Male,208.72,2,In-Store,Accessories,4,104.36,0
33,Female,583.06,1,In-Store,Clothing,0,583.06,0
39,Female,369.27,2,Online,Electronics,4,184.635,0
44,Male,382.78,3,Phone,Electronics,2,127.59333333333332,0
41,Female,120.63,4,Online,Accessories,2,30.1575,0
30,Female,557.84,4,In-Store,Bags,2,139.46,1
52,Male,63.15,3,In-Store,Electronics,4,21.05,0
34,Male,501.86,4,In-Store,Clothing,2,125.465,1
39,Female,1100.49,1,Phone,Accessories,3,1100.49,1
35,Male,50.0,1,Phone,Electronics,1,50.0,0
38,Male,1199.76,1,Online,Accessories,3,1199.76,1
18,Female,411.91,2,Phone,Accessories,1,205.955,0
18,Male,456.76,4,Mobile App,Clothing,2,114.19,0
47,Female,337.4,1,Online,Accessories,4,337.4,0
29,Male,484.53,2,Online,Footwear,1,242.265,0
29,Female,193.77,2,In-Store,Electronics,1,96.885,0
49,Male,693.91,4,Phone,Accessories,2,173.4775,1
51,Female,555.45,2,Mobile App,Electronics,4,277.725,0
37,Male,167.04,5,Online,Accessories,2,33.408,0
39,Male,1136.26,1,In-Store,Outerwear,3,1136.26,1
33,Male,588.82,1,Online,Accessories,0,588.82,0
30,Female,50.0,2,Phone,Footwear,1,25.0,0
46,Male,322.47,1,Phone,Beauty,4,322.47,0
29,Male,424.71,1,In-Store,Footwear,1,424.71,0
57,Female,1291.32,2,Mobile App,Electronics,0,645.66,1
45,Male,102.97,3,In-Store,Accessories,4,34.32333333333333,0
46,Female,1614.15,2,In-Store,Accessories,3,807.075,1
28,Female,259.34,1,Online,Beauty,1,259.34,0
20,Female,496.94,2,Online,Footwear,1,248.47,0
39,Female,616.8,1,Online,Beauty,0,616.8,0
18,Male,219.24,1,Mobile App,Electronics,1,219.24,0
27,Male,845.93,2,Phone,Footwear,0,422.965,1
25,Male,746.74,1,Phone,Footwear,0,746.74,1
34,Male,439.87,1,In-Store,Accessories,1,439.87,0
44,Male,285.14,3,Mobile App,Clothing,2,95.04666666666667,0
34,Male,221.15,1,Mobile App,Clothing,1,221.15,0
43,Female,809.87,4,Phone,Electronics,2,202.4675,1
61,Male,172.21,2,Online,Beauty,4,86.105,0
41,Female,383.68,5,Mobile App,Clothing,2,76.736,0
62,Male,270.5,1,Online,Footwear,4,270.5,0
28,Female,288.42,2,Mobile App,Outerwear,1,144.21,0
49,Female,257.32,1,Mobile App,Clothing,4,257.32,0
40,Male,492.06,3,Phone,Beauty,2,164.02,0
33,Female,111.83,1,Online,Accessories,1,111.83,0
30,Male,280.97,1,In-Store,Electronics,1,280.97,0
21,Female,391.1,3,In-Store,Media,2,130.36666666666667,0
18,Female,539.4,1,Online,Media,1,539.4,0
32,Female,220.42,1,Online,Media,1,220.42,0
52,Female,138.24,1,In-Store,Accessories,4,138.24,0
26,Female,111.71,2,Phone,Electronics,1,55.855,0
39,Male,665.61,1,Online,Electronics,0,665.61,1
18,Female,104.98,1,In-Store,Footwear,1,104.98,0
50,Female,878.96,1,Phone,Accessories,0,878.96,1
30,Male,1883.58,2,Phone,Footwear,3,941.79,1
41,Male,317.1,3,Mobile App,Electronics,2,105.7,0
26,Male,375.4,1,Online,Media,1,375.4,0
45,Male,1170.46,1,Mobile App,Accessories,3,1170.46,1
58,Female,144.16,1,Mobile App,Accessories,4,144.16,0
36,Male,571.38,1,Phone,Clothing,0,571.38,0
51,Male,426.61,1,Mobile App,Beauty,4,426.61,0
47,Male,149.04,1,Mobile App,Footwear,4,149.04,0
30,Female,531.88,2,Phone,Accessories,1,265.94,0
37,Female,816.92,4,Mobile App,Accessories,2,204.23,1
42,Female,107.55,1,In-Store,Accessories,4,107.55,0
24,Female,1455.78,2,Phone,Clothing,0,727.89,1
27,Male,494.68,2,In-Store,Clothing,1,247.34,0
34,Female,112.25,2,In-Store,Clothing,1,56.125,0
18,Male,281.17,3,Phone,Electronics,2,93.72333333333334,0
18,Male,495.1,1,Mobile App,Footwear,1,495.1,0
33,Male,488.79,1,Phone,Electronics,0,488.79,0
37,Female,347.89,2,Mobile App,Beauty,4,173.945,0
32,Female,996.8,1,Mobile App,Electronics,0,996.8,1
43,Female,1146.66,1,Mobile App,Electronics,3,1146.66,1
37,Female,726.98,1,Online,Electronics,0,726.98,1
18,Female,977.99,1,Phone,Accessories,0,977.99,1
29,Male,224.13,2,Mobile App,Electronics,1,112.065,0
50,Male,1287.91,1,Phone,Electronics,3,1287.91,1
18,Male,375.61,1,In-Store,Electronics,1,375.61,0
39,Female,1008.55,1,Mobile App,Accessories,0,1008.55,1
27,Male,128.96,1,Online,Accessories,1,128.96,0
54,Female,92.4,5,Mobile App,Footwear,2,18.48,0
27,Male,217.01,1,Online,Footwear,1,217.01,0
46,Male,505.21,4,Online,Clothing,2,126.3025,1
32,Male,410.84,2,Online,Accessories,1,205.42,0
38,Female,388.58,3,In-Store,Clothing,2,129.52666666666667,0
46,Male,427.22,1,Mobile App,Accessories,4,427.22,0
25,Male,64.81,1,Online,Footwear,1,64.81,0
47,Female,334.24,3,Online,Electronics,4,111.41333333333334,0
40,Female,833.53,3,Phone,Accessories,2,277.8433333333333,1
52,Male,122.49,1,Phone,Outerwear,4,122.49,0
22,Male,242.36,1,Mobile App,Accessories,1,242.36,0
18,Female,538.99,1,Mobile App,Accessories,1,538.99,0
34,Male,99.54,4,Mobile App,Accessories,2,24.885,0
39,Male,367.01,1,Online,Accessories,4,367.01,0
37,Male,583.12,2,Mobile App,Accessories,4,291.56,1
20,Female,214.17,2,In-Store,Electronics,1,107.085,0
31,Female,992.05,3,In-Store,Accessories,2,330.68333333333334,1
35,Female,126.94,2,Phone,Bags,4,63.47,0
48,Female,306.97,1,Phone,Footwear,4,306.97,0
59,Male,664.56,4,Phone,Media,2,166.14,1
29,Male,647.22,2,In-Store,Clothing,1,323.61,1
21,Male,181.64,2,Mobile App,Footwear,1,90.82,0
21,Male,519.06,1,Phone,Beauty,1,519.06,0
28,Female,313.05,2,Online,Electronics,1,156.525,0
21,Male,898.13,1,In-Store,Beauty,0,898.13,1
18,Male,146.89,1,Online,Beauty,1,146.89,0
39,Female,110.7,2,Online,Electronics,4,55.35,0
24,Male,326.27,2,In-Store,Clothing,1,163.135,0
28,Female,568.51,2,Phone,Electronics,1,284.255,0
31,Male,382.0,1,In-Store,Clothing,1,382.0,0
31,Male,331.8,2,Online,Clothing,1,165.9,0
42,Male,606.72,1,Online,Outerwear,0,606.72,0
42,Male,246.82,2,In-Store,Electronics,4,123.41,0
39,Male,550.07,1,In-Store,Electronics,0,550.07,0
36,Male,460.54,2,In-Store,Accessories,4,230.27,0
21,Female,442.32,3,Phone,Footwear,2,147.44,0
44,Male,209.11,1,Online,Electronics,4,209.11,0
18,Female,191.22,1,Mobile App,Accessories,1,191.22,0
31,Male,488.26,2,In-Store,Accessories,1,244.13,0
37,Male,160.89,2,Mobile App,Clothing,4,80.445,0
37,Female,386.74,2,In-Store,Footwear,4,193.37,0
33,Male,144.41,2,Online,Electronics,1,72.205,0
33,Female,938.73,1,Phone,Outerwear,0,938.73,1
44,Female,601.58,1,Mobile App,Accessories,0,601.58,0
22,Male,214.48,1,Online,Clothing,1,214.48,0
39,Female,979.34,1,Online,Accessories,0,979.34,1
29,Female,344.27,2,In-Store,Accessories,1,172.135,0
36,Female,367.1,1,Phone,Bags,4,367.1,0
43,Female,283.13,4,Phone,Electronics,2,70.7825,0
25,Female,256.97,3,Mobile App,Clothing,2,85.65666666666668,0
18,Female,152.14,3,Phone,Electronics,2,50.71333333333333,0
41,Male,251.51,4,Online,Electronics,2,62.8775,0
26,Male,724.42,1,Mobile App,Accessories,0,724.42,1
29,Male,290.26,3,Phone,Accessories,2,96.75333333333333,0
53,Male,727.29,1,Online,Outerwear,0,727.29,1
23,Male,99.87,1,Online,Beauty,1,99.87,0
21,Female,185.77,3,Phone,Beauty,2,61.92333333333334,0
29,Female,359.27,1,Online,Accessories,1,359.27,0
30,Male,505.73,5,In-Store,Footwear,2,101.146,1
25,Female,597.97,2,Mobile App,Outerwear,1,298.985,1
42,Female,694.08,3,In-Store,Electronics,2,231.36,1
24,Female,255.47,1,Online,Accessories,1,255.47,0
53,Female,536.39,2,Phone,Electronics,4,268.195,0
41,Female,142.16,1,Mobile App,Footwear,4,142.16,0
30,Male,643.7,3,Online,Accessories,2,214.5666666666667,1
35,Male,151.59,1,In-Store,Clothing,1,151.59,0
20,Male,1329.65,2,In-Store,Electronics,0,664.825,1
18,Male,511.02,1,Phone,Electronics,1,511.02,0
46,Male,541.21,1,Phone,Outerwear,0,541.21,0
32,Male,298.21,1,Online,Accessories,1,298.21,0
28,Female,315.11,1,Phone,Electronics,1,315.11,0
30,Male,1242.26,2,Mobile App,Electronics,0,621.13,1
45,Male,324.09,1,Online,Accessories,4,324.09,0
32,Female,630.8,1,Online,Clothing,0,630.8,1
33,Male,289.41,2,Phone,Electronics,1,144.705,0
31,Male,789.07,1,Online,Electronics,0,789.07,1
51,Female,194.02,1,Mobile App,Accessories,4,194.02,0
34,Female,858.42,3,Mobile App,Beauty,2,286.14,1
53,Male,967.28,1,Online,Electronics,0,967.28,1
51,Male,1289.58,1,Mobile App,Accessories,3,1289.58,1
40,Female,733.59,1,Phone,Electronics,0,733.59,1
38,Male,709.73,1,In-Store,Electronics,0,709.73,1
45,Female,195.9,2,Online,Accessories,4,97.95,0
37,Female,364.64,1,In-Store,Electronics,4,364.64,0
35,Female,70.42,3,Online,Electronics,2,23.473333333333333,0
47,Male,50.0,1,Phone,Accessories,4,50.0,0
44,Female,703.9,1,Phone,Beauty,0,703.9,1
41,Female,189.95,1,Phone,Electronics,4,189.95,0
26,Female,374.29,2,In-Store,Clothing,1,187.145,0
36,Male,142.64,4,Mobile App,Electronics,2,35.66,0
53,Female,283.07,2,Phone,Electronics,4,141.535,0
56,Female,80.82,5,In-Store,Accessories,2,16.163999999999998,0
40,Female,230.8,1,Phone,Clothing,4,230.8,0
45,Male,611.61,1,Mobile App,Electronics,0,611.61,0
31,Male,664.66,1,Phone,Electronics,0,664.66,1
24,Male,160.78,1,Phone,Footwear,1,160.78,0
27,Female,461.77,1,Phone,Bags,1,461.77,0
39,Male,163.47,1,Phone,Accessories,4,163.47,0
27,Male,166.73,1,In-Store,Electronics,1,166.73,0
43,Male,341.82,1,In-Store,Outerwear,4,341.82,0
34,Male,1143.05,1,Phone,Electronics,3,1143.05,1
35,Female,247.66,1,In-Store,Clothing,1,247.66,0
43,Male,188.51,3,In-Store,Electronics,2,62.836666666666666,0
53,Female,289.45,1,Phone,Accessories,4,289.45,0
48,Female,874.56,2,Mobile App,Clothing,0,437.28,1
22,Female,50.67,2,In-Store,Clothing,1,25.335,0
42,Female,181.66,1,In-Store,Electronics,4,181.66,0
20,Male,234.99,1,Online,Footwear,1,234.99,0
18,Male,235.89,1,Phone,Accessories,1,235.89,0
52,Male,613.12,2,Phone,Electronics,4,306.56,1
54,Male,1089.22,1,Mobile App,Beauty,3,1089.22,1
18,Female,173.33,1,Phone,Electronics,1,173.33,0
25,Male,860.53,1,In-Store,Electronics,0,860.53,1
27,Male,366.56,3,Phone,Beauty,2,122.18666666666667,0
25,Male,689.88,1,Online,Electronics,0,689.88,1
24,Male,754.69,2,Online,Footwear,1,377.345,1
27,Male,903.41,1,Mobile App,Accessories,0,903.41,1
44,Female,496.92,3,In-Store,Clothing,2,165.64000000000001,0
41,Female,216.2,2,Mobile App,Accessories,4,108.1,0
53,Female,700.15,1,Phone,Electronics,0,700.15,1
42,Male,775.15,4,Phone,Footwear,2,193.7875,1
37,Male,388.82,2,Online,Electronics,4,194.41,0
34,Male,147.71,1,Online,Clothing,1,147.71,0
44,Male,903.09,1,Online,Clothing,0,903.09,1
33,Male,461.79,3,Phone,Media,2,153.93,0
18,Female,225.43,3,In-Store,Beauty,2,75.14333333333333,0
40,Male,186.65,2,In-Store,Clothing,4,93.325,0
36,Male,378.28,2,Mobile App,Outerwear,4,189.14,0
36,Male,264.88,2,Online,Accessories,4,132.44,0
40,Male,496.51,1,In-Store,Accessories,0,496.51,0
38,Female,909.26,2,Mobile App,Accessories,0,454.63,1
26,Male,151.31,1,In-Store,Footwear,1,151.31,0
28,Female,205.7,4,In-Store,Clothing,2,51.425,0
40,Female,122.73,3,Online,Electronics,2,40.910000000000004,0
44,Male,892.82,2,In-Store,Accessories,0,446.41,1
18,Male,359.43,1,Mobile App,Footwear,1,359.43,0
30,Male,335.87,1,In-Store,Footwear,1,335.87,0
29,Male,145.87,1,Mobile App,Media,1,145.87,0
32,Male,371.59,2,Online,Accessories,1,185.795,0
46,Male,554.95,2,Online,Beauty,4,277.475,0
31,Male,470.39,1,Mobile App,Accessories,1,470.39,0
39,Female,165.49,2,Mobile App,Electronics,4,82.745,0
51,Female,638.95,3,In-Store,Accessories,4,212.98333333333335,1
42,Male,466.99,1,Phone,Accessories,4,466.99,0
51,Male,225.62,1,Mobile App,Accessories,4,225.62,0
29,Male,144.86,3,Mobile App,Beauty,2,48.28666666666667,0
20,Female,283.1,2,Mobile App,Clothing,1,141.55,0
33,Female,1067.63,2,In-Store,Outerwear,0,533.815,1
38,Female,89.05,2,In-Store,Footwear,4,44.525,0
18,Male,221.18,5,Phone,Beauty,2,44.236000000000004,0
40,Female,285.68,1,Phone,Beauty,4,285.68,0
41,Female,402.11,1,Online,Electronics,4,402.11,0
59,Male,373.25,1,Online,Beauty,4,373.25,0
26,Male,445.41,1,In-Store,Electronics,1,445.41,0
28,Male,560.74,1,In-Store,Accessories,0,560.74,0
65,Female,303.61,1,In-Store,Accessories,4,303.61,0
18,Male,506.97,4,Online,Electronics,2,126.7425,1
40,Female,50.0,4,Mobile App,Accessories,2,12.5,0
21,Female,410.74,1,Mobile App,Outerwear,1,410.74,0
24,Female,317.52,2,In-Store,Electronics,1,158.76,0
29,Female,126.27,2,Phone,Electronics,1,63.135,0
47,Male,143.14,3,Online,Electronics,4,47.71333333333333,0
19,Female,247.6,2,Online,Accessories,1,123.8,0
37,Male,1040.31,1,Mobile App,Clothing,3,1040.31,1
32,Male,150.45,3,Online,Clothing,2,50.15,0
35,Female,192.09,2,In-Store,Electronics,1,96.045,0
46,Female,402.72,2,Online,Footwear,4,201.36,0
21,Male,204.03,4,Online,Media,2,51.0075,0
28,Female,1549.74,4,Mobile App,Electronics,2,387.435,1
38,Male,381.96,2,In-Store,Accessories,4,190.98,0
41,Male,173.29,2,Phone,Accessories,4,86.645,0
28,Male,815.52,5,Phone,Accessories,2,163.10399999999998,1
46,Female,285.47,1,In-Store,Accessories,4,285.47,0
32,Male,1228.66,1,Online,Electronics,3,1228.66,1
22,Male,84.83,1,In-Store,Footwear,1,84.83,0
37,Male,544.63,3,In-Store,Electronics,2,181.54333333333332,1
51,Female,165.59,2,In-Store,Footwear,4,82.795,0
22,Male,591.32,1,In-Store,Clothing,1,591.32,0
48,Male,242.8,5,In-Store,Outerwear,2,48.56,0
31,Male,1085.83,2,In-Store,Clothing,0,542.915,1
57,Female,557.44,3,Online,Accessories,4,185.81333333333336,1
37,Female,50.0,1,Mobile App,Electronics,4,50.0,0
34,Male,355.65,2,Mobile App,Clothing,1,177.825,0
26,Female,325.83,2,In-Store,Clothing,1,162.915,0
18,Female,50.0,2,Mobile App,Electronics,1,25.0,0
23,Male,1308.34,2,Online,Footwear,0,654.17,1
39,Female,961.28,3,Mobile App,Electronics,2,320.4266666666667,1
32,Male,1042.76,1,Online,Electronics,3,1042.76,1
19,Male,198.01,3,Phone,Beauty,2,66.00333333333333,0
36,Female,184.65,1,Online,Accessories,4,184.65,0
23,Female,167.34,1,In-Store,Footwear,1,167.34,0
21,Male,525.1,1,Mobile App,Clothing,1,525.1,0
31,Female,740.59,1,Phone,Clothing,0,740.59,1
32,Male,218.23,1,Phone,Electronics,1,218.23,0
18,Female,262.95,3,Phone,Accessories,2,87.64999999999999,0
41,Female,269.57,2,Mobile App,Accessories,4,134.785,0
18,Male,85.94,1,Phone,Footwear,1,85.94,0
42,Male,339.58,2,Phone,Outerwear,4,169.79,0
36,Male,575.22,1,Phone,Outerwear,0,575.22,0
25,Female,174.78,1,In-Store,Media,1,174.78,0
35,Female,576.25,2,Phone,Footwear,4,288.125,0
31,Female,444.33,2,Mobile App,Electronics,1,222.165,0
32,Male,466.82,3,Mobile App,Accessories,2,155.60666666666665,0
45,Female,409.78,1,Online,Bags,4,409.78,0
24,Male,573.11,2,Mobile App,Clothing,1,286.555,0
39,Male,592.69,2,In-Store,Clothing,4,296.345,1
19,Male,178.29,4,Mobile App,Accessories,2,44.5725,0
41,Male,890.53,1,Mobile App,Electronics,0,890.53,1
39,Male,475.88,2,Online,Clothing,4,237.94,0
34,Male,656.08,2,In-Store,Electronics,0,328.04,1
58,Male,331.16,5,Mobile App,Clothing,2,66.232,0
25,Female,153.1,1,In-Store,Electronics,1,153.1,0
18,Male,340.56,2,Online,Electronics,1,170.28,0
31,Female,1337.08,1,In-Store,Footwear,3,1337.08,1
24,Male,143.65,2,Phone,Bags,1,71.825,0
57,Female,223.85,1,Online,Footwear,4,223.85,0
39,Male,475.79,1,Mobile App,Accessories,0,475.79,0
33,Female,294.33,2,Online,Electronics,1,147.165,0
36,Female,283.87,1,Mobile App,Bags,1,283.87,0
44,Female,186.75,1,Online,Accessories,4,186.75,0
27,Male,848.35,1,Phone,Accessories,0,848.35,1
18,Female,688.2,1,In-Store,Beauty,0,688.2,1
36,Female,939.87,4,Mobile App,Clothing,2,234.9675,1
31,Male,631.46,2,Phone,Electronics,1,315.73,1
35,Female,619.96,3,Phone,Electronics,2,206.65333333333334,1
47,Male,443.04,1,In-Store,Clothing,4,443.04,0
35,Female,1171.46,4,Mobile App,Beauty,2,292.865,1
33,Female,136.11,1,In-Store,Outerwear,1,136.11,0
30,Male,288.15,2,In-Store,Accessories,1,144.075,0
18,Male,158.56,1,Online,Accessories,1,158.56,0
27,Female,793.93,2,Phone,Electronics,0,396.965,1
51,Female,345.36,2,Mobile App,Accessories,4,172.68,0
27,Male,324.43,1,In-Store,Outerwear,1,324.43,0
24,Female,50.0,1,Mobile App,Clothing,1,50.0,0
38,Female,298.16,2,Phone,Media,4,149.08,0
36,Male,206.28,1,Mobile App,Accessories,4,206.28,0
36,Female,450.3,1,In-Store,Beauty,0,450.3,0
20,Male,578.62,1,Mobile App,Accessories,1,578.62,0
22,Male,110.37,2,Mobile App,Electronics,1,55.185,0
56,Female,268.41,3,Phone,Electronics,4,89.47000000000001,0
18,Male,463.37,1,Online,Accessories,1,463.37,0
28,Female,1035.06,1,Mobile App,Accessories,3,1035.06,1
44,Male,370.77,3,Mobile App,Media,2,123.58999999999999,0
33,Male,477.47,2,Online,Electronics,1,238.735,0
21,Male,134.67,1,Online,Accessories,1,134.67,0
36,Male,432.14,3,Phone,Electronics,2,144.04666666666665,0
28,Female,1258.06,1,Mobile App,Electronics,3,1258.06,1
41,Male,50.07,1,Mobile App,Beauty,4,50.07,0
20,Female,545.65,5,Mobile App,Accessories,2,109.13,1
24,Female,71.34,4,Online,Clothing,2,17.835,0
26,Female,364.56,1,Online,Accessories,1,364.56,0
34,Female,258.91,1,Online,Electronics,1,258.91,0
41,Male,344.2,1,Mobile App,Electronics,4,344.2,0
47,Male,1579.36,1,Online,Clothing,3,1579.36,1
58,Male,454.15,1,Phone,Clothing,4,454.15,0
37,Female,509.28,1,Mobile App,Footwear,0,509.28,0
37,Male,778.47,4,Mobile App,Electronics,2,194.6175,1
35,Female,368.75,3,Mobile App,Electronics,2,122.91666666666667,0
29,Male,277.93,2,Phone,Footwear,1,138.965,0
34,Male,259.56,2,Phone,Accessories,1,129.78,0
46,Male,613.21,1,Phone,Beauty,0,613.21,0
38,Female,399.88,1,Mobile App,Electronics,4,399.88,0
33,Male,829.03,1,Mobile App,Footwear,0,829.03,1
54,Female,252.31,3,Mobile App,Accessories,4,84.10333333333334,0
49,Male,438.51,1,In-Store,Accessories,4,438.51,0
40,Female,571.17,3,In-Store,Footwear,2,190.39,1
47,Female,777.36,2,Mobile App,Accessories,0,388.68,1
23,Male,248.45,1,Phone,Beauty,1,248.45,0
56,Male,501.63,1,Mobile App,Accessories,4,501.63,0
19,Male,126.69,2,Phone,Accessories,1,63.345,0
29,Female,285.26,4,In-Store,Footwear,2,71.315,0
25,Female,864.05,2,Mobile App,Electronics,0,432.025,1
42,Male,1456.22,1,Mobile App,Accessories,3,1456.22,1
29,Male,169.33,2,Mobile App,Footwear,1,84.665,0
53,Male,908.72,1,In-Store,Accessories,0,908.72,1
57,Male,654.11,5,In-Store,Electronics,2,130.822,1
39,Male,570.98,2,Phone,Electronics,4,285.49,0
18,Male,556.48,2,Online,Accessories,1,278.24,0
18,Female,211.35,1,Online,Electronics,1,211.35,0
22,Male,365.26,2,Mobile App,Footwear,1,182.63,0
24,Male,972.23,1,Online,Electronics,0,972.23,1
18,Female,403.76,1,Mobile App,Electronics,1,403.76,0
39,Female,1002.4,1,Mobile App,Bags,0,1002.4,1
44,Female,508.45,4,Mobile App,Electronics,2,127.1125,1
18,Female,337.03,2,Phone,Bags,1,168.515,0
40,Male,176.03,1,Online,Electronics,4,176.03,0
34,Male,371.51,3,In-Store,Electronics,2,123.83666666666666,0
36,Female,879.42,1,Online,Beauty,0,879.42,1
44,Male,66.37,1,Online,Electronics,4,66.37,0
30,Male,452.42,1,In-Store,Clothing,1,452.42,0
22,Male,117.11,2,In-Store,Accessories,1,58.555,0
28,Male,189.33,2,In-Store,Accessories,1,94.665,0
32,Female,886.46,1,Mobile App,Accessories,0,886.46,1
29,Female,770.18,2,Online,Accessories,0,385.09,1
47,Male,348.45,1,Phone,Electronics,4,348.45,0
48,Male,139.09,3,Mobile App,Accessories,4,46.36333333333334,0
52,Male,50.0,1,Mobile App,Clothing,4,50.0,0
35,Male,614.48,3,Mobile App,Clothing,2,204.82666666666668,1
30,Female,260.57,2,Online,Beauty,1,130.285,0
43,Male,89.3,2,Online,Clothing,4,44.65,0
19,Male,596.78,1,Mobile App,Accessories,1,596.78,0
18,Male,412.1,2,Phone,Footwear,1,206.05,0
39,Female,312.8,1,Mobile App,Bags,4,312.8,0
42,Male,221.63,3,Online,Footwear,2,73.87666666666667,0
