Campaign_ID,Channel,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions
2242,YouTube,2023-06-12,2023-07-25,1167,86516,2117,390
2243,Radio,2023-03-25,2023-05-04,1174,103789,223,49
2244,Billboard,2023-05-21,2023-06-11,1083,37822,32,7
2245,Social,2023-09-11,2023-10-17,771,84930,2918,278
2246,Social,2023-06-08,2023-07-07,1135,137578,5326,1241
2247,TV,2023-01-28,2023-02-22,9018,522691,1508,114
2248,Billboard,2023-05-21,2023-06-27,1615,54013,90,18
2249,Email,2023-06-01,2023-06-14,676,151158,7634,1340
2250,In-Store,2023-01-12,2023-01-21,1721,70831,6313,683
2251,Social,2023-09-18,2023-10-05,1385,170848,2844,503
2252,Social,2023-03-04,2023-03-19,1229,125455,2996,358
2253,Facebook,2023-08-29,2023-09-08,618,73404,2405,121
2254,Radio,2023-08-29,2023-10-11,2846,233861,721,158
2255,Instagram,2023-05-14,2023-06-04,841,99116,3372,424
2256,In-Store,2023-03-17,2023-04-07,1087,38341,2628,160
2257,YouTube,2023-01-14,2023-02-22,482,41894,965,61
2258,Email,2023-06-18,2023-07-13,344,63920,3355,670
2259,TV,2023-06-16,2023-06-24,8081,399619,1196,233
2260,In-Store,2023-03-21,2023-04-30,834,27666,1578,101
2261,Billboard,2023-06-07,2023-06-23,1387,49468,62,7
2262,TV,2023-09-11,2023-10-23,6138,317165,803,142
2263,YouTube,2023-01-27,2023-03-06,638,54432,575,31
2264,Radio,2023-01-11,2023-02-12,1033,78832,209,29
2265,Social,2023-05-11,2023-05-30,466,54296,1429,72
2266,YouTube,2023-09-26,2023-10-06,1445,142467,1538,234
2267,Email,2023-08-14,2023-09-28,629,125737,7943,656
2268,Email,2023-08-11,2023-08-30,498,102217,3622,557
2269,Radio,2023-05-22,2023-06-15,940,86220,381,60
2270,Email,2023-09-17,2023-10-17,563,133908,9978,805
2271,Social,2023-07-24,2023-08-09,1438,139280,3549,829
2272,In-Store,2023-06-11,2023-07-26,1981,81689,5033,1186
2273,YouTube,2023-10-06,2023-11-13,804,68340,1136,107
2274,Email,2023-02-06,2023-03-13,687,161625,6689,1395
2275,Email,2023-06-02,2023-07-10,437,101270,7493,1298
2276,Billboard,2023-02-18,2023-03-26,2554,72353,41,2
2277,Online,2023-01-11,2023-01-20,651,65066,2129,388
2278,Facebook,2023-07-02,2023-08-11,1622,245883,10093,1441
2279,Online,2023-06-29,2023-07-13,1603,136270,4056,618
2280,Online,2023-08-04,2023-08-23,495,51758,1039,239
2281,YouTube,2023-07-16,2023-08-30,1252,97833,2066,365
2282,Social,2023-09-12,2023-10-07,988,131587,2562,594
2283,Facebook,2023-09-01,2023-09-28,648,70385,2632,314
2284,TV,2023-04-16,2023-05-27,6030,257360,595,82
2285,YouTube,2023-04-09,2023-04-22,1671,172113,2753,497
2286,TV,2023-02-28,2023-04-13,7787,399392,926,104
2287,Facebook,2023-07-16,2023-08-03,1546,181903,3833,404
2288,Facebook,2023-03-14,2023-04-21,1164,178028,3068,371
2289,Email,2023-07-31,2023-09-09,439,70434,3679,419
2290,In-Store,2023-10-05,2023-10-21,1215,40603,4610,959
2291,Email,2023-02-15,2023-03-28,544,106751,8525,1239
2292,Facebook,2023-02-23,2023-03-19,818,120320,3152,428
2293,In-Store,2023-07-28,2023-08-29,1991,78337,5981,310
2294,In-Store,2023-06-20,2023-06-30,1967,71451,4933,248
2295,In-Store,2023-01-01,2023-01-19,1303,55331,4091,514
2296,TV,2023-08-25,2023-09-24,5434,309103,832,180
2297,Billboard,2023-07-05,2023-08-10,4614,121398,86,15
2298,YouTube,2023-06-04,2023-06-16,640,53857,1005,115
2299,Online,2023-03-19,2023-04-10,799,65662,2856,651
2300,Billboard,2023-04-06,2023-04-20,2272,73693,107,23
2301,In-Store,2023-07-12,2023-08-09,951,43362,4891,459
2302,Online,2023-06-14,2023-07-04,1889,217249,6276,995
2303,Online,2023-09-09,2023-10-19,443,46691,2099,167
2304,Email,2023-02-01,2023-03-16,764,145333,6915,423
2305,In-Store,2023-01-26,2023-03-01,1315,44641,4119,387
2306,YouTube,2023-01-30,2023-02-27,640,52282,647,117
2307,Facebook,2023-08-29,2023-10-03,1496,189092,3986,673
2308,TV,2023-07-31,2023-09-04,2264,116266,260,48
2309,Instagram,2023-08-25,2023-09-18,1561,166228,3784,301
2310,Facebook,2023-09-19,2023-10-10,287,37505,1407,222
2311,TV,2023-08-29,2023-10-03,8959,459271,926,139
2312,TV,2023-04-21,2023-05-27,4852,254411,756,149
2313,Instagram,2023-08-09,2023-08-27,1215,159658,9072,793
2314,Email,2023-01-07,2023-01-16,683,148239,4927,566
2315,YouTube,2023-06-20,2023-08-03,1853,134480,3529,313
2316,Email,2023-07-16,2023-08-20,255,55627,1913,415
2317,Billboard,2023-08-17,2023-09-26,4961,123001,64,5
2318,Instagram,2023-04-04,2023-04-29,1840,229300,7416,1274
2319,In-Store,2023-05-03,2023-06-07,663,25672,1869,305
2320,Social,2023-04-21,2023-05-04,965,134620,3393,329
2321,Instagram,2023-02-13,2023-03-06,541,68602,3648,228
2322,In-Store,2023-09-20,2023-10-01,1952,70000,7455,1570
2323,Online,2023-05-22,2023-06-26,1516,124200,4094,454
2324,Facebook,2023-05-15,2023-05-25,960,133903,4203,486
2325,Facebook,2023-04-25,2023-05-18,568,73677,2353,161
2326,In-Store,2023-03-24,2023-04-27,1595,66263,3411,512
2327,Billboard,2023-01-26,2023-03-01,4386,153799,93,22
2328,TV,2023-06-07,2023-06-19,5513,319365,591,114
2329,In-Store,2023-02-22,2023-03-31,1455,62502,6779,716
2330,Online,2023-07-29,2023-09-04,402,41118,859,170
2331,Radio,2023-10-11,2023-10-27,1647,158055,321,56
2332,YouTube,2023-09-06,2023-10-20,1720,167287,2263,565
2333,Online,2023-04-29,2023-05-09,704,58671,1286,266
2334,Billboard,2023-02-17,2023-03-24,2423,75291,106,9
2335,Social,2023-06-08,2023-07-04,1497,210531,5365,960
2336,In-Store,2023-05-19,2023-07-02,1209,55398,6384,550
2337,Radio,2023-02-08,2023-03-25,2845,185530,376,83
2338,Billboard,2023-04-29,2023-05-19,2074,72978,127,31
2339,YouTube,2023-09-06,2023-10-13,624,56867,1225,269
2340,Social,2023-08-05,2023-09-13,552,59212,1863,227
2341,Radio,2023-05-16,2023-06-04,1639,118326,516,35
2342,Instagram,2023-01-03,2023-01-17,547,55677,3023,439
2343,Facebook,2023-05-22,2023-06-04,1626,250749,10306,726
2344,Facebook,2023-10-07,2023-11-06,1004,146494,3289,760
2345,Email,2023-08-29,2023-09-28,114,22838,931,138
2346,In-Store,2023-08-25,2023-09-21,841,37889,2291,563
2347,Email,2023-03-17,2023-04-10,340,61230,2280,450
2348,Facebook,2023-06-28,2023-08-04,1429,214441,5313,730
2349,Instagram,2023-01-04,2023-02-11,704,89411,3125,163
2350,TV,2023-06-16,2023-07-13,7901,398716,1195,132
2351,Instagram,2023-03-29,2023-04-23,385,41940,1977,161
2352,Billboard,2023-04-06,2023-05-06,4009,112923,131,11
2353,Email,2023-08-20,2023-08-28,538,123810,4687,834
2354,Instagram,2023-08-26,2023-09-15,1079,95876,2149,258
2355,Social,2023-03-11,2023-04-13,494,65343,2510,459
2356,Billboard,2023-08-24,2023-09-23,4478,108551,68,6
2357,Social,2023-08-19,2023-08-27,640,87107,2976,642
2358,TV,2023-08-16,2023-09-22,9576,447671,787,149
2359,Instagram,2023-08-04,2023-08-24,1807,197780,5825,803
2360,Facebook,2023-10-28,2023-12-08,1217,127068,2024,428
2361,Radio,2023-05-08,2023-06-16,1254,101910,382,75
2362,In-Store,2023-04-01,2023-04-17,1840,81926,5375,977
2363,Facebook,2023-07-19,2023-08-16,1177,164512,4263,379
2364,YouTube,2023-07-19,2023-08-12,1580,132654,1747,201
2365,Billboard,2023-03-21,2023-04-07,1627,39282,76,13
2366,TV,2023-07-28,2023-08-20,7542,342229,1014,169
2367,Billboard,2023-03-04,2023-03-24,3120,77009,47,8
2368,Billboard,2023-01-23,2023-02-26,3335,103756,153,26
2369,TV,2023-06-24,2023-07-05,2302,135871,314,48
2370,Instagram,2023-03-19,2023-04-04,444,46517,2743,420
2371,Billboard,2023-01-08,2023-02-03,3842,100762,126,23
2372,In-Store,2023-01-30,2023-02-21,1363,57811,5456,665
2373,Facebook,2023-06-20,2023-07-23,610,73462,1178,195
2374,Facebook,2023-06-03,2023-06-14,537,61830,1239,192
2375,Facebook,2023-10-26,2023-11-02,1637,252495,7941,1214
2376,Instagram,2023-07-16,2023-07-24,1375,125149,6930,351
2377,In-Store,2023-05-25,2023-07-09,857,39957,2569,334
2378,Email,2023-07-31,2023-09-08,130,26078,1217,196
2379,Instagram,2023-05-27,2023-06-19,1901,231683,6574,1423
2380,Social,2023-02-27,2023-03-18,555,64776,2251,432
2381,YouTube,2023-08-02,2023-08-22,1316,131505,1506,252
2382,Instagram,2023-01-29,2023-02-24,777,85896,2738,268
2383,Facebook,2023-08-29,2023-10-11,1249,151293,5770,880
2384,TV,2023-04-01,2023-04-15,6549,277877,699,39
2385,Instagram,2023-08-30,2023-09-23,1247,118851,2811,676
2386,Email,2023-02-23,2023-03-09,263,62373,2983,561
2387,TV,2023-07-18,2023-07-25,3779,155487,368,26
2388,In-Store,2023-09-08,2023-10-18,732,28668,2940,328
2389,Email,2023-03-13,2023-04-20,422,85273,4909,1102
2390,Instagram,2023-06-12,2023-06-29,349,37077,777,79
2391,Billboard,2023-06-26,2023-07-11,4545,133815,242,16
2392,Facebook,2023-02-22,2023-03-01,1427,173943,3114,182
2393,In-Store,2023-08-24,2023-10-08,1849,83986,8654,544
2394,Billboard,2023-03-28,2023-04-13,1798,54872,28,2
2395,YouTube,2023-01-17,2023-02-04,522,53567,1234,199
2396,In-Store,2023-06-09,2023-06-16,653,29939,3080,393
2397,Billboard,2023-02-12,2023-03-06,4342,125205,238,35
2398,YouTube,2023-03-22,2023-03-31,1556,132447,3168,520
2399,Instagram,2023-01-04,2023-02-07,1806,225875,6366,1190
2400,Radio,2023-04-28,2023-05-20,1347,101829,237,30
2401,Social,2023-08-04,2023-08-19,866,123628,1964,429
2402,Facebook,2023-05-20,2023-06-20,494,63843,1025,234
2403,In-Store,2023-06-23,2023-07-06,923,32804,1928,324
2404,YouTube,2023-04-14,2023-04-24,1013,83636,836,93
2405,Email,2023-06-23,2023-08-05,746,159958,8116,793
2406,Facebook,2023-01-26,2023-02-16,1036,119880,5323,1283
2407,Radio,2023-09-04,2023-09-28,1321,93898,216,24
2408,Instagram,2023-01-10,2023-01-17,356,43787,1398,179
2409,Billboard,2023-09-07,2023-10-07,1179,29605,28,4
2410,In-Store,2023-05-18,2023-06-19,1242,39852,4309,230
2411,Facebook,2023-05-11,2023-06-10,988,128998,4549,881
2412,TV,2023-07-18,2023-08-12,7266,314085,375,26
2413,Facebook,2023-01-11,2023-01-26,687,77491,1383,339
2414,In-Store,2023-09-25,2023-11-06,1736,55745,5690,1243
2415,In-Store,2023-09-07,2023-10-06,566,22245,1647,385
2416,Facebook,2023-03-24,2023-04-24,1195,153682,3938,213
2417,Billboard,2023-02-18,2023-03-22,3652,94637,67,11
2418,Instagram,2023-05-26,2023-06-14,1801,206358,7687,1037
2419,Instagram,2023-09-13,2023-09-30,320,30161,607,132
2420,Instagram,2023-09-06,2023-09-18,361,44926,1587,293
2421,Email,2023-05-26,2023-07-03,485,106780,3675,397
2422,Social,2023-08-29,2023-09-12,1392,196145,7540,885
2423,In-Store,2023-06-01,2023-07-01,1688,63960,3266,529
2424,Online,2023-01-26,2023-02-11,1586,166035,3412,461
2425,Facebook,2023-06-29,2023-07-25,1213,138502,3386,786
2426,TV,2023-03-11,2023-04-15,7635,326625,492,65
2427,In-Store,2023-01-20,2023-01-28,1658,66869,4089,468
2428,Instagram,2023-03-01,2023-03-24,1753,187477,5977,348
2429,Email,2023-08-03,2023-08-10,550,101006,5514,1140
2430,Online,2023-03-27,2023-04-14,1043,90524,2687,626
2431,In-Store,2023-04-07,2023-04-30,691,27088,1707,149
2432,Online,2023-10-22,2023-11-20,912,106744,3709,382
2433,Online,2023-02-19,2023-03-22,806,95993,3213,183
2434,Instagram,2023-05-18,2023-06-29,637,71575,2707,467
2435,Email,2023-07-27,2023-08-09,126,27829,2170,494
2436,Instagram,2023-03-25,2023-05-08,1166,136044,8029,1098
2437,In-Store,2023-03-11,2023-03-21,1283,46904,3257,429
2438,YouTube,2023-07-12,2023-08-04,2298,211370,3616,303
2439,Online,2023-10-12,2023-11-04,1022,84129,3400,611
2440,TV,2023-05-07,2023-06-19,6754,346451,593,134
2441,Facebook,2023-10-24,2023-11-10,1303,164777,2512,387
2442,Radio,2023-02-24,2023-03-19,1476,119436,546,62
2443,Radio,2023-03-14,2023-03-21,1508,105471,503,112
2444,Instagram,2023-07-29,2023-08-26,1455,135582,6847,509
2445,Facebook,2023-09-28,2023-10-07,964,109563,4457,944
2446,Online,2023-06-23,2023-07-12,330,39214,1359,309
2447,Instagram,2023-04-26,2023-05-06,764,86124,3538,190
2448,Billboard,2023-09-01,2023-10-07,4242,122263,87,16
2449,In-Store,2023-10-25,2023-11-08,535,19930,2174,491
2450,Facebook,2023-08-23,2023-09-01,1482,181408,5360,1309
2451,TV,2023-06-28,2023-07-22,2200,125385,273,67
2452,In-Store,2023-06-08,2023-06-30,1544,60638,4874,445
2453,TV,2023-05-06,2023-05-20,8321,447973,1015,202
2454,Radio,2023-07-31,2023-09-07,2239,186878,709,100
2455,Social,2023-10-16,2023-11-16,568,74617,1541,297
2456,Email,2023-03-27,2023-04-19,333,66307,2131,394
2457,Facebook,2023-02-10,2023-03-25,1615,250956,6222,815
2458,Radio,2023-02-25,2023-03-20,757,65046,190,10
2459,YouTube,2023-07-23,2023-09-01,1344,104040,2241,339
2460,Billboard,2023-10-08,2023-10-20,3625,114538,131,30
2461,In-Store,2023-10-26,2023-11-08,1464,65410,4003,414
2462,Email,2023-08-08,2023-08-30,552,99375,6268,893
2463,Instagram,2023-01-24,2023-02-04,746,97486,3998,410
2464,TV,2023-02-08,2023-02-27,4821,275711,541,39
2465,Billboard,2023-10-15,2023-10-31,2695,68701,45,11
2466,YouTube,2023-07-15,2023-08-01,503,44278,668,105
2467,Email,2023-06-26,2023-07-22,223,40685,3181,751
2468,Billboard,2023-06-06,2023-07-11,4697,165554,130,23
2469,Billboard,2023-09-20,2023-10-31,2338,72733,80,7
2470,Online,2023-01-08,2023-02-18,1625,163974,6252,592
2471,Email,2023-01-24,2023-02-07,405,82523,3985,603
2472,In-Store,2023-07-27,2023-08-26,1387,44600,3883,230
2473,TV,2023-02-05,2023-03-16,7601,398417,996,183
2474,TV,2023-05-26,2023-06-27,8606,467409,986,203
2475,Billboard,2023-02-03,2023-03-11,1840,49951,53,12
2476,Instagram,2023-08-23,2023-09-12,1864,230330,12295,807
2477,Facebook,2023-04-10,2023-04-22,1307,141731,4045,310
2478,Social,2023-04-14,2023-05-24,214,23682,359,34
2479,Instagram,2023-04-28,2023-05-22,1462,135857,3156,338
2480,Billboard,2023-05-11,2023-06-24,1757,57461,45,8
2481,Billboard,2023-10-12,2023-10-25,1833,63299,119,17
2482,Social,2023-03-24,2023-05-01,1343,135584,2288,272
2483,Email,2023-10-24,2023-11-11,473,101728,5772,328
2484,Social,2023-02-15,2023-03-06,1014,121031,3050,550
2485,Email,2023-09-15,2023-10-11,174,40561,2177,335
2486,Billboard,2023-01-07,2023-01-23,3092,92504,129,6
2487,Social,2023-07-31,2023-08-23,1286,154863,2337,441
2488,Email,2023-10-28,2023-11-09,527,104589,3527,550
2489,Email,2023-08-16,2023-09-06,716,151684,7045,1245
2490,Email,2023-01-30,2023-03-13,258,61208,4262,884
2491,Instagram,2023-02-19,2023-03-15,1171,132528,3975,450
2492,Billboard,2023-09-22,2023-10-08,1995,70537,117,6
2493,Social,2023-06-03,2023-07-12,1048,105594,3376,398
2494,Social,2023-04-29,2023-05-09,996,119438,1879,349
2495,TV,2023-07-17,2023-08-24,2306,138128,214,52
2496,Social,2023-10-15,2023-10-22,722,79530,1402,346
2497,Social,2023-01-20,2023-03-03,612,80997,1474,235
2498,TV,2023-09-15,2023-10-13,5298,231609,609,96
2499,Instagram,2023-08-06,2023-08-17,1282,165087,8604,653
2500,YouTube,2023-08-24,2023-09-26,503,48954,1443,126
2501,Radio,2023-02-03,2023-02-25,2169,177499,812,48
2502,Radio,2023-08-31,2023-09-25,804,69415,262,26
2503,Email,2023-08-01,2023-09-02,349,74698,4017,871
2504,Radio,2023-08-02,2023-08-14,2577,187387,499,73
2505,YouTube,2023-09-11,2023-10-21,1883,173731,4127,434
2506,Radio,2023-09-16,2023-10-07,2195,145657,716,168
2507,Instagram,2023-04-09,2023-05-14,897,91252,5023,1159
2508,Email,2023-07-13,2023-07-22,388,66131,2866,145
2509,Radio,2023-07-19,2023-08-26,754,52005,257,54
2510,Social,2023-06-20,2023-08-03,1337,163427,2744,355
2511,In-Store,2023-01-02,2023-01-23,1397,60814,3927,323
2512,TV,2023-01-02,2023-01-23,8832,493230,1472,287
2513,Online,2023-06-05,2023-06-25,1305,117735,4562,626
2514,Instagram,2023-01-05,2023-02-13,1797,187812,6152,455
2515,Instagram,2023-07-31,2023-08-13,1558,193695,7457,1835
2516,YouTube,2023-09-15,2023-10-05,1246,120143,1765,307
2517,Online,2023-03-27,2023-05-03,1926,182364,5238,637
2518,Online,2023-02-03,2023-03-07,1064,104200,3224,467
2519,Instagram,2023-07-13,2023-08-02,1599,151157,3453,180
2520,YouTube,2023-01-02,2023-01-30,2015,149382,4150,1029
2521,YouTube,2023-04-18,2023-05-28,1562,118975,2551,130
2522,Online,2023-08-09,2023-09-09,1995,168891,7829,1650
2523,In-Store,2023-06-25,2023-07-14,662,25849,2026,427
2524,Social,2023-05-31,2023-06-25,967,110312,2931,492
2525,Instagram,2023-02-13,2023-03-10,736,72220,3439,776
2526,Billboard,2023-08-20,2023-09-17,2876,80495,135,13
2527,Online,2023-07-16,2023-08-27,690,62605,3129,417
2528,Radio,2023-04-10,2023-05-02,2649,215865,958,107
2529,Facebook,2023-08-11,2023-09-24,1069,132141,2181,416
2530,In-Store,2023-09-21,2023-10-27,1155,46523,2444,174
2531,Online,2023-04-09,2023-05-12,756,88835,3179,324
2532,In-Store,2023-03-12,2023-04-12,747,34754,3878,866
2533,Facebook,2023-01-29,2023-02-15,573,79107,3307,303
2534,Online,2023-05-30,2023-06-24,741,87252,1928,159
2535,Email,2023-05-21,2023-06-17,438,99212,5985,1013
2536,Online,2023-09-01,2023-09-19,1001,96139,4177,921
2537,Instagram,2023-09-06,2023-09-21,811,73416,3349,797
2538,Radio,2023-08-17,2023-09-26,1311,102449,227,42
2539,In-Store,2023-01-27,2023-02-21,702,25116,2109,309
2540,Billboard,2023-09-07,2023-10-22,2479,83429,123,21
2541,Social,2023-03-09,2023-04-02,1431,163685,3347,220
2542,Billboard,2023-08-30,2023-09-26,2345,78214,107,7
2543,Social,2023-01-16,2023-03-02,826,92557,2938,689
2544,Instagram,2023-05-23,2023-06-18,716,80644,3989,309
2545,Facebook,2023-08-17,2023-09-18,1420,168268,3135,580
2546,Billboard,2023-09-07,2023-10-01,4139,126449,144,21
2547,Facebook,2023-07-20,2023-09-03,266,34847,1023,137
2548,Facebook,2023-02-10,2023-03-08,500,66020,1464,244
2549,Facebook,2023-05-27,2023-06-06,1656,196460,4662,668
2550,Social,2023-08-23,2023-09-02,1127,115641,2602,308
2551,Social,2023-09-03,2023-10-15,1043,103319,3103,311
2552,Social,2023-10-09,2023-11-15,767,106944,2824,694
2553,Facebook,2023-05-06,2023-05-20,767,94996,1445,201
2554,Social,2023-10-14,2023-10-22,667,74089,2080,352
2555,In-Store,2023-01-10,2023-02-21,1835,77707,6795,992
2556,Online,2023-08-29,2023-09-27,360,30330,1130,208
2557,Email,2023-03-30,2023-04-26,503,119448,6282,1082
2558,YouTube,2023-06-05,2023-07-07,1402,105586,3130,643
2559,In-Store,2023-09-23,2023-10-25,871,33534,3392,668
2560,Instagram,2023-07-30,2023-08-10,1126,143778,7450,1513
2561,Billboard,2023-04-17,2023-05-28,1488,40029,76,5
2562,Billboard,2023-03-08,2023-04-03,3805,128727,163,18
2563,Facebook,2023-05-10,2023-06-11,1062,130674,5194,848
2564,YouTube,2023-01-16,2023-02-12,1321,113856,1751,422
2565,Email,2023-05-12,2023-06-24,765,142992,5027,360
2566,YouTube,2023-07-14,2023-07-31,598,62540,1441,316
2567,Social,2023-09-29,2023-10-21,721,100982,1927,99
2568,Online,2023-03-25,2023-04-02,1027,92269,2911,160
2569,Radio,2023-07-24,2023-09-02,2246,188232,714,41
2570,In-Store,2023-03-28,2023-04-17,885,29586,3355,257
2571,TV,2023-01-08,2023-02-01,9310,549830,1570,278
2572,Radio,2023-09-21,2023-10-15,1095,86274,306,75
2573,In-Store,2023-03-31,2023-05-07,1419,63892,6451,1408
2574,Email,2023-05-04,2023-05-25,344,77853,4032,880
2575,TV,2023-03-21,2023-03-29,2767,141195,213,24
2576,Billboard,2023-07-13,2023-07-25,2696,92811,146,34
2577,Facebook,2023-07-06,2023-07-16,1747,219335,3719,344
2578,Instagram,2023-06-07,2023-06-18,1603,186952,10306,1518
2579,Email,2023-04-03,2023-05-06,477,107854,4378,774
2580,Billboard,2023-07-09,2023-08-08,2152,62739,37,7
2581,Online,2023-04-23,2023-06-03,874,95700,3095,572
2582,Billboard,2023-05-14,2023-06-09,3764,92675,167,39
2583,Instagram,2023-03-30,2023-05-08,1532,142535,4561,419
2584,Radio,2023-04-19,2023-05-17,1573,142226,430,82
2585,Billboard,2023-03-06,2023-04-16,3737,128410,219,39
2586,YouTube,2023-09-19,2023-10-01,1416,141823,4252,453
2587,YouTube,2023-06-20,2023-07-01,1402,138241,2093,122
2588,TV,2023-02-15,2023-03-26,9122,499016,517,98
2589,Instagram,2023-03-12,2023-04-04,406,49272,2309,261
2590,TV,2023-08-02,2023-08-31,2639,112481,202,11
2591,Billboard,2023-02-25,2023-03-10,3556,125745,199,40
2592,YouTube,2023-04-22,2023-05-27,1037,86916,2243,216
2593,Radio,2023-10-01,2023-10-25,2050,151495,741,125
2594,TV,2023-05-19,2023-06-03,6481,261368,428,78
2595,Online,2023-10-27,2023-11-13,1896,220771,9410,672
2596,Radio,2023-01-25,2023-03-03,2794,223207,456,100
2597,Email,2023-10-25,2023-11-02,138,24728,1077,211
2598,Email,2023-04-06,2023-04-23,497,85173,6360,1184
2599,Radio,2023-06-27,2023-07-28,1104,102031,296,44
2600,Billboard,2023-06-26,2023-07-31,3237,104546,183,38
2601,Facebook,2023-05-05,2023-06-19,1438,207344,4401,246
2602,Radio,2023-02-10,2023-03-23,2566,205974,882,140
2603,Instagram,2023-04-06,2023-05-16,330,38896,1658,242
2604,Instagram,2023-05-05,2023-06-19,1212,134302,2751,607
2605,Instagram,2023-10-15,2023-11-18,1966,204267,9342,2068
2606,Instagram,2023-05-30,2023-07-01,1848,227142,10828,579
2607,YouTube,2023-05-30,2023-06-27,2118,164494,2695,537
2608,YouTube,2023-01-02,2023-01-22,1041,91722,2640,558
2609,Instagram,2023-08-17,2023-09-15,1365,147267,4878,1019
2610,Instagram,2023-01-17,2023-02-01,370,40466,2243,409
2611,Social,2023-01-24,2023-02-16,1019,136618,4048,240
2612,YouTube,2023-05-28,2023-06-17,485,45968,1218,284
2613,TV,2023-09-03,2023-10-11,3557,185951,201,22
2614,TV,2023-05-18,2023-05-25,7587,375960,853,140
2615,In-Store,2023-10-05,2023-10-12,747,24711,1335,119
2616,Billboard,2023-09-08,2023-09-26,3500,112607,165,32
2617,Facebook,2023-05-10,2023-05-25,1137,123128,4205,1036
2618,Billboard,2023-08-04,2023-08-28,2980,73890,40,7
2619,Email,2023-06-27,2023-07-15,553,103594,5007,1240
2620,Online,2023-10-06,2023-10-28,517,61082,2872,581
2621,Email,2023-01-06,2023-01-13,177,38748,1317,293
2622,Email,2023-04-02,2023-04-14,438,75628,4419,262
2623,YouTube,2023-06-01,2023-06-12,1969,203882,4939,511
2624,Online,2023-10-09,2023-11-09,349,39127,956,211
2625,Email,2023-02-19,2023-03-23,602,103076,3765,934
2626,Billboard,2023-05-10,2023-06-03,2942,74692,80,16
2627,Online,2023-08-09,2023-09-14,1618,144772,6838,1064
2628,Facebook,2023-03-26,2023-04-06,773,85305,1581,98
2629,Social,2023-01-14,2023-02-22,726,86106,3035,656
2630,Online,2023-02-23,2023-03-08,1234,101728,3086,395
2631,YouTube,2023-08-08,2023-09-05,1917,169392,2929,493
2632,Email,2023-04-26,2023-05-28,743,146291,9715,1716
2633,TV,2023-09-08,2023-10-23,2680,151873,158,26
2634,Facebook,2023-10-26,2023-11-15,1770,259977,7667,816
2635,Billboard,2023-06-11,2023-06-28,1889,62811,82,8
2636,Email,2023-04-10,2023-05-03,317,51349,3111,494
2637,Online,2023-08-26,2023-09-04,304,24605,781,159
2638,Radio,2023-06-22,2023-07-15,2329,174933,776,159
2639,Billboard,2023-05-29,2023-06-10,4884,142088,183,21
2640,In-Store,2023-08-30,2023-09-15,1799,63391,4023,852
2641,Instagram,2023-03-25,2023-04-06,1272,156794,4235,540
2642,Email,2023-05-08,2023-05-16,657,145416,4747,1135
2643,TV,2023-10-11,2023-10-18,6384,368870,749,101
2644,In-Store,2023-02-24,2023-03-13,1252,50122,3567,679
2645,Email,2023-01-31,2023-03-04,426,91382,6300,1477
2646,Social,2023-02-17,2023-03-02,473,55516,1807,277
2647,Online,2023-10-17,2023-11-26,494,58579,2667,598
2648,Billboard,2023-08-08,2023-08-29,4739,134632,84,6
2649,Billboard,2023-09-05,2023-09-24,4391,139815,93,4
2650,Online,2023-07-22,2023-09-01,1140,115184,3800,508
2651,TV,2023-02-21,2023-03-18,5872,338975,576,98
2652,TV,2023-08-07,2023-09-18,6663,311253,707,76
2653,Social,2023-06-25,2023-07-13,850,100342,3826,603
2654,Facebook,2023-09-09,2023-10-16,1792,206971,8255,1030
2655,Billboard,2023-07-17,2023-07-26,1919,62754,123,22
2656,YouTube,2023-01-16,2023-01-29,1485,143077,1479,255
2657,Online,2023-08-14,2023-08-25,1019,107774,4637,807
2658,Billboard,2023-04-24,2023-05-10,1915,47291,45,10
2659,Social,2023-06-22,2023-08-05,1057,105292,1820,323
2660,Facebook,2023-06-26,2023-07-17,721,105140,3170,343
2661,Billboard,2023-03-06,2023-04-19,3799,135501,250,13
2662,Social,2023-10-08,2023-11-16,378,42110,1363,179
2663,Online,2023-04-09,2023-04-17,1479,149979,4580,305
2664,Instagram,2023-04-21,2023-05-14,709,70943,3029,398
2665,Radio,2023-08-11,2023-09-20,750,64617,310,46
2666,Facebook,2023-05-08,2023-06-02,1247,139088,5850,597
2667,Billboard,2023-08-26,2023-09-26,1590,39959,52,10
2668,Email,2023-01-11,2023-02-13,392,78392,2863,509
2669,Social,2023-07-20,2023-08-29,683,89479,2510,137
2670,Social,2023-10-26,2023-11-23,413,47986,922,176
2671,Online,2023-10-12,2023-11-07,1013,91770,4009,503
2672,YouTube,2023-09-02,2023-09-22,1314,99436,2833,332
2673,In-Store,2023-03-08,2023-04-19,1452,55602,4346,448
2674,TV,2023-02-23,2023-03-30,9984,572509,861,201
2675,YouTube,2023-08-06,2023-09-03,1145,117467,1477,192
2676,Facebook,2023-07-25,2023-09-03,928,141876,2616,440
2677,In-Store,2023-09-02,2023-10-02,647,25480,1715,321
2678,Social,2023-10-11,2023-11-06,871,94509,2490,478
2679,Radio,2023-01-04,2023-01-12,1951,175157,581,108
2680,Instagram,2023-01-23,2023-03-02,1151,122533,5071,778
2681,In-Store,2023-04-26,2023-06-06,1864,67095,4194,575
2682,YouTube,2023-10-02,2023-10-24,1204,101864,1601,136
2683,Social,2023-05-12,2023-06-11,459,50385,1956,393
